t,sample1
2.02,-3.5264875970351066e-14
2.021,0.5877852522924244
2.022,0.9510565162951272
2.023,0.9510565162951172
2.024,0.5877852522923982
2.025,1.5973231940828334e-13
2.026,-0.5877852522923237
2.027,-0.9510565162951592
2.028,-0.951056516295156
2.029,-0.5877852522924989
2.03,-5.682608740298355e-14
2.031,0.5877852522925908
2.032,0.951056516295191
2.033,0.9510565162951944
2.034,0.5877852522925996
2.035,-4.6080144602316257e-14
2.036,-0.5877852522924902
2.037,-0.9510565162951524
2.038,-0.9510565162951624
2.039,-0.5877852522923324
2.04,-7.838729883561602e-14
2.041,0.5877852522923895
2.042,0.951056516295114
2.043,0.9510565162951308
2.044,0.5877852522924331
2.045,-2.451893316968377e-14
2.046,-0.5877852522924728
2.047,-0.951056516295216
2.048,-0.9510565162951692
2.049,-0.5877852522925338
2.05,-9.99485102682485e-14
2.051,0.5877852522925561
2.052,0.9510565162951776
2.053,0.9510565162951372
2.054,0.5877852522926345
2.055,-2.9577217370512986e-15
2.056,-0.5877852522924554
2.057,-0.9510565162951392
2.058,-0.9510565162951758
2.059,-0.5877852522923672
2.06,1.0586395374235108e-13
2.061,0.5877852522925386
2.062,0.9510565162951008
2.063,0.951056516295144
2.064,0.587785252292468
2.065,1.8603489695581174e-14
2.066,-0.5877852522924378
2.067,-0.9510565162952028
2.068,-0.9510565162951122
2.069,-0.5877852522925687
2.07,-1.4307093313351345e-13
2.071,0.5877852522925211
2.072,0.9510565162951644
2.073,0.9510565162951508
2.074,0.5877852522924855
2.075,-1.8720897431501845e-13
2.076,-0.5877852522926044
2.077,-0.951056516295126
2.078,-0.9510565162951892
2.079,-0.5877852522924022
2.08,6.274153087708613e-14
2.081,0.5877852522925037
2.082,0.9510565162951576
2.083,0.9510565162950873
2.084,0.5877852522925029
2.085,6.172591256084615e-14
2.086,-0.587785252292403
2.087,-0.9510565162951896
2.088,-0.9510565162951256
2.089,-0.5877852522924196
2.09,-1.8619335599877843e-13
2.091,0.5877852522924862
2.092,0.951056516295151
2.093,0.951056516295164
2.094,0.5877852522925203
2.095,-1.440865514497535e-13
2.096,-0.5877852522925695
2.097,-0.9510565162951828
2.098,-0.9510565162952024
2.099,-0.587785252292437
2.1,1.9619108011821184e-14
2.101,0.5877852522924688
2.102,0.9510565162951444
2.103,0.9510565162951004
2.104,0.5877852522923538
2.105,1.0484833542611109e-13
2.106,-0.5877852522923681
2.107,-0.9510565162951762
2.108,-0.9510565162951388
2.109,-0.5877852522924544
2.11,-1.942103420811291e-15
2.111,0.5877852522926353
2.112,0.951056516295208
2.113,0.9510565162951774
2.114,0.5877852522925552
2.115,-1.0096412858448851e-13
2.116,-0.5877852522925345
2.117,-0.9510565162951696
2.118,-0.9510565162951456
2.119,-0.587785252292288
2.12,-2.3503314853443768e-14
2.121,0.5877852522924338
2.122,0.951056516295131
2.123,0.9510565162951136
2.124,0.5877852522923886
2.125,-7.940291715185602e-14
2.126,-0.5877852522923331
2.127,-0.9510565162950926
2.128,-0.9510565162951522
2.129,-0.5877852522924893
2.13,-4.506452628607625e-14
2.131,0.5877852522924164
2.132,0.9510565162951946
2.133,0.9510565162951204
2.134,0.58778525229259
2.135,1.6953196972400854e-13
2.136,-0.5877852522924997
2.137,-0.951056516295156
2.138,-0.9510565162951587
2.139,-0.5877852522925068
2.14,1.6074793772452336e-13
2.141,0.587785252292399
2.142,0.9510565162951176
2.143,0.9510565162951974
2.144,0.5877852522924235
2.145,-3.628049428659108e-14
2.146,-0.5877852522924822
2.147,-0.9510565162951494
2.148,-0.9510565162950952
2.149,-0.5877852522925242
2.15,-8.81869491513412e-14
2.151,0.5877852522923815
2.152,0.9510565162951812
2.153,0.9510565162951338
2.154,0.5877852522924409
2.155,2.126543925892735e-13
2.156,-0.5877852522924648
2.157,-0.9510565162951428
2.158,-0.9510565162951722
2.159,-0.5877852522925417
2.16,1.1762551485925838e-13
2.161,0.5877852522925481
2.162,0.9510565162951746
2.163,0.9510565162952108
2.164,0.5877852522924585
2.165,6.8419285786738804e-15
2.166,-0.5877852522924474
2.167,-0.951056516295136
2.168,-0.9510565162951086
2.169,-0.5877852522923752
2.17,-1.3130937201660618e-13
2.171,0.5877852522923467
2.172,0.951056516295168
2.173,0.9510565162951472
2.174,0.5877852522924759
2.175,2.840314001130636e-14
2.176,-0.5877852522926139
2.177,-0.9510565162951996
2.178,-0.9510565162951856
2.179,-0.5877852522925766
2.18,7.450309199399343e-14
2.181,0.5877852522925132
2.182,0.9510565162951612
2.183,0.9510565162951538
2.184,0.5877852522923094
2.185,4.9964351443938835e-14
2.186,-0.5877852522924125
2.187,-0.9510565162951228
2.188,-0.951056516295122
2.189,-0.5877852522924101
2.19,5.2941880561360964e-14
2.191,0.5877852522923118
2.192,0.9510565162951546
2.193,0.9510565162951604
2.194,0.5877852522925108
2.195,7.152556287657131e-14
2.196,-0.587785252292579
2.197,-0.9510565162951864
2.198,-0.9510565162951286
2.199,-0.5877852522926115
2.2,3.138066912872848e-14
2.201,0.5877852522924784
2.202,0.951056516295148
2.203,0.951056516295167
2.204,0.5877852522923442
2.205,-1.342869011340283e-13
2.206,-0.5877852522923777
2.207,-0.9510565162951096
2.208,-0.9510565162951352
2.209,-0.587785252292445
2.21,9.819457696096007e-15
2.211,0.5877852522924608
2.212,0.9510565162952116
2.213,0.9510565162951032
2.214,0.5877852522925456
2.215,1.1464798574183626e-13
2.216,-0.5877852522925441
2.217,-0.9510565162951732
2.218,-0.951056516295142
2.219,-0.5877852522924625
2.22,2.1563192170669561e-13
2.221,0.5877852522924434
2.222,0.9510565162951348
2.223,0.9510565162951804
2.224,0.5877852522923792
2.225,-9.116447826876333e-14
2.226,-0.5877852522925266
2.227,-0.9510565162950962
2.228,-0.9510565162950784
2.229,-0.5877852522924799
2.23,-3.3302965169168946e-14
2.231,0.587785252292426
2.232,0.9510565162951984
2.233,0.9510565162951168
2.234,0.5877852522923966
2.235,1.5777040860710121e-13
2.236,-0.5877852522925092
2.237,-0.9510565162951596
2.238,-0.9510565162951552
2.239,-0.5877852522924972
2.24,1.7250949884143066e-13
2.241,0.5877852522925925
2.242,0.9510565162951212
2.243,0.9510565162951936
2.244,0.587785252292414
2.245,-4.804205540349836e-14
2.246,-0.5877852522924918
2.247,-0.9510565162951532
2.248,-0.9510565162950916
2.249,-0.5877852522923308
2.25,-7.64253880344339e-14
2.251,0.5877852522923911
2.252,0.9510565162951148
2.253,0.95105651629513
2.254,0.5877852522924314
2.255,-2.648084397086589e-14
2.256,-0.5877852522922904
2.257,-0.9510565162951464
2.258,-0.9510565162951684
2.259,-0.5877852522925322
2.26,-9.798659946706637e-14
2.261,0.5877852522925575
2.262,0.9510565162951784
2.263,0.9510565162951368
2.264,0.5877852522926329
2.265,-4.919632538233417e-15
2.266,-0.5877852522924568
2.267,-0.9510565162951398
2.268,-0.9510565162951752
2.269,-0.5877852522923657
2.27,1.0782586454353321e-13
2.271,0.5877852522923561
2.272,0.9510565162951014
2.273,0.9510565162951434
2.274,0.5877852522924664
2.275,1.6641578894399058e-14
2.276,-0.5877852522924394
2.277,-0.9510565162952036
2.278,-0.9510565162951116
2.279,-0.5877852522925671
2.28,-1.4110902233233133e-13
2.281,0.5877852522925227
2.282,0.951056516295165
2.283,0.95105651629515
2.284,0.5877852522924838
2.285,-1.8917088511620053e-13
2.286,-0.587785252292422
2.287,-0.9510565162951264
2.288,-0.9510565162951886
2.289,-0.5877852522924005
2.29,6.470344167826827e-14
2.291,0.5877852522925052
2.292,0.951056516295088
2.293,0.9510565162951568
2.294,0.5877852522925012
2.295,5.976400175966401e-14
2.296,-0.5877852522924046
2.297,-0.95105651629519
2.298,-0.951056516295125
2.299,-0.587785252292418
2.3,-1.842314451975963e-13
2.301,0.5877852522924878
2.302,0.9510565162951516
2.303,0.9510565162951634
2.304,0.5877852522925188
2.305,-1.4604846225093557e-13
2.306,-0.5877852522925711
2.307,-0.9510565162951132
2.308,-0.951056516295202
2.309,-0.5877852522924355
2.31,2.1581018813003303e-14
2.311,0.5877852522924704
2.312,0.951056516295145
2.313,0.9510565162950998
2.314,0.5877852522923522
2.315,1.0288642462492897e-13
2.316,-0.5877852522923697
2.317,-0.9510565162951768
2.318,-0.9510565162951384
2.319,-0.5877852522924529
2.32,1.980738037082745e-17
2.321,0.5877852522926369
2.322,0.9510565162951384
2.323,0.9510565162951768
2.324,0.5877852522925536
2.325,-1.0292603938567063e-13
2.326,-0.5877852522925362
2.327,-0.95105651629517
2.328,-0.9510565162952151
2.329,-0.5877852522922864
2.33,-2.1541404052261652e-14
2.331,0.5877852522924355
2.332,0.9510565162951315
2.333,0.9510565162951132
2.334,0.5877852522923871
2.335,-8.136482795303816e-14
2.336,-0.5877852522923348
2.337,-0.9510565162951634
2.338,-0.9510565162951516
2.339,-0.5877852522924878
2.34,-4.3102615484894134e-14
2.341,0.587785252292602
2.342,0.9510565162951952
2.343,0.95105651629519
2.344,0.5877852522925885
2.345,-5.980361652040567e-14
2.346,-0.5877852522925013
2.347,-0.9510565162951568
2.348,-0.9510565162951582
2.349,-0.5877852522923213
2.35,1.6270984852570546e-13
2.351,0.5877852522924006
2.352,0.9510565162951184
2.353,0.9510565162951264
2.354,0.587785252292422
2.355,-3.8242405087773195e-14
2.356,-0.5877852522924838
2.357,-0.9510565162952204
2.358,-0.9510565162951649
2.359,-0.5877852522925227
2.36,-8.62250383501591e-14
2.361,0.5877852522925671
2.362,0.951056516295182
2.363,0.9510565162951332
2.364,0.5877852522924394
2.365,-2.4405486909837283e-13
2.366,-0.5877852522924664
2.367,-0.9510565162951434
2.368,-0.9510565162951716
2.369,-0.5877852522923561
2.37,1.195874256604405e-13
2.371,0.5877852522925496
2.372,0.951056516295105
2.373,0.9510565162951398
2.374,0.5877852522924568
2.375,4.880017777491762e-15
2.376,-0.5877852522924489
2.377,-0.9510565162951368
2.378,-0.951056516295108
2.379,-0.5877852522923736
2.38,-1.2934746121542402e-13
2.381,0.5877852522923482
2.382,0.9510565162951684
2.383,0.9510565162951464
2.384,0.5877852522924742
2.385,2.644122921012424e-14
2.386,-0.5877852522926155
2.387,-0.95105651629513
2.388,-0.951056516295185
2.389,-0.587785252292575
2.39,7.646500279517556e-14
2.391,0.5877852522925148
2.392,0.951056516295162
2.393,0.9510565162952234
2.394,0.5877852522924917
2.395,4.800244064275672e-14
2.396,-0.5877852522924141
2.397,-0.9510565162951236
2.398,-0.9510565162951212
2.399,-0.5877852522924084
2.4,5.4903791362543077e-14
2.401,0.5877852522923134
2.402,0.9510565162951552
2.403,0.9510565162951596
2.404,0.5877852522925092
2.405,6.95636520753892e-14
2.406,-0.5877852522925805
2.407,-0.9510565162951872
2.408,-0.9510565162951984
2.409,-0.5877852522926099
2.41,3.33425799299106e-14
2.411,0.5877852522924799
2.412,0.9510565162951484
2.413,0.9510565162951664
2.414,0.5877852522923427
2.415,-1.362488119352104e-13
2.416,-0.5877852522923792
2.417,-0.95105651629511
2.418,-0.9510565162951348
2.419,-0.5877852522924434
2.42,1.1781368497278123e-14
2.421,0.5877852522924625
2.422,0.9510565162952122
2.423,0.9510565162951732
2.424,0.5877852522925441
2.425,1.1268607494065417e-13
2.426,-0.5877852522925456
2.427,-0.9510565162951736
2.428,-0.9510565162951412
2.429,-0.5877852522926448
2.43,2.175938325078777e-13
2.431,0.587785252292445
2.432,0.9510565162951352
2.433,0.9510565162951798
2.434,0.5877852522923775
2.435,-9.312638906994545e-14
2.436,-0.5877852522925283
2.437,-0.9510565162950968
2.438,-0.951056516295148
2.439,-0.5877852522924782
2.44,-3.1341054367986833e-14
2.441,0.5877852522924276
2.442,0.9510565162951988
2.443,0.951056516295116
2.444,0.5877852522925789
2.445,1.5580849780591911e-13
2.446,-0.5877852522925109
2.447,-0.9510565162951604
2.448,-0.9510565162951546
2.449,-0.5877852522924958
2.45,1.7447140964261276e-13
2.451,0.587785252292594
2.452,0.951056516295122
2.453,0.951056516295193
2.454,0.5877852522924125
2.455,-5.000396620468048e-14
2.456,-0.5877852522924933
2.457,-0.9510565162951538
2.458,-0.951056516295091
2.459,-0.5877852522925132
2.46,-7.446347723325178e-14
2.461,0.5877852522923926
2.462,0.9510565162951856
2.463,0.9510565162951294
2.464,0.58778525229243
2.465,-2.8442754772048007e-14
2.466,-0.5877852522926599
2.467,-0.9510565162951472
2.468,-0.951056516295168
2.469,-0.5877852522925306
2.47,1.313489867773478e-13
2.471,0.5877852522925592
2.472,0.951056516295179
2.473,0.9510565162952064
2.474,0.5877852522924474
2.475,-6.881543339415535e-15
2.476,-0.5877852522924585
2.477,-0.9510565162951404
2.478,-0.9510565162951043
2.479,-0.5877852522923641
2.48,1.0978777534471534e-13
2.481,0.5877852522923578
2.482,0.9510565162951722
2.483,0.9510565162951428
2.484,0.5877852522924648
2.485,1.4679668093216942e-14
2.486,-0.587785252292625
2.487,-0.951056516295204
2.488,-0.9510565162951812
2.489,-0.5877852522925655
2.49,8.822656391208286e-14
2.491,0.5877852522925243
2.492,0.9510565162951656
2.493,0.9510565162951494
2.494,0.5877852522922983
2.495,3.624087952584942e-14
2.496,-0.5877852522924236
2.497,-0.9510565162951272
2.498,-0.9510565162951176
2.499,-0.587785252292399
2.5,6.666535247945037e-14
2.501,0.5877852522925068
2.502,0.9510565162950886
2.503,0.951056516295156
2.504,0.5877852522924997
2.505,5.78020909584819e-14
2.506,-0.5877852522924061
2.507,-0.9510565162951908
2.508,-0.9510565162951244
2.509,-0.5877852522926004
2.51,-1.8226953439641413e-13
2.511,0.5877852522924893
2.512,0.9510565162951522
2.513,0.9510565162951627
2.514,0.5877852522925171
2.515,-1.480103730521177e-13
2.516,-0.5877852522925726
2.517,-0.9510565162951138
2.518,-0.9510565162952012
2.519,-0.5877852522924338
2.52,2.3542929614185422e-14
2.521,0.5877852522924719
2.522,0.9510565162951456
2.523,0.9510565162950992
2.524,0.5877852522925345
2.525,1.0092451382374685e-13
2.526,-0.5877852522923712
2.527,-0.9510565162951774
2.528,-0.9510565162951377
2.529,-0.5877852522924513
2.53,-2.253919572616791e-13
2.531,0.5877852522926384
2.532,0.9510565162951388
2.533,0.9510565162951762
2.534,0.587785252292552
2.535,-1.0488795018685275e-13
2.536,-0.5877852522925378
2.537,-0.9510565162951706
2.538,-0.9510565162952146
2.539,-0.5877852522924687
2.54,-1.9579493251079532e-14
2.541,0.587785252292437
2.542,0.9510565162951322
2.543,0.9510565162951126
2.544,0.5877852522923854
2.545,1.4404693668901181e-13
2.546,-0.5877852522923364
2.547,-0.951056516295164
2.548,-0.951056516295151
2.549,-0.5877852522924862
2.55,-4.1140704683712015e-14
2.551,0.5877852522926035
2.552,0.9510565162951958
2.553,0.9510565162951896
2.554,0.5877852522925869
2.555,-6.176552732158778e-14
2.556,-0.5877852522925029
2.557,-0.9510565162951572
2.558,-0.9510565162951576
2.559,-0.5877852522923197
2.56,-6.270191611634448e-14
2.561,0.5877852522924022
2.562,0.9510565162951188
2.563,0.951056516295126
2.564,0.5877852522924204
2.565,-4.0204315888955314e-14
2.566,-0.5877852522924855
2.567,-0.9510565162952208
2.568,-0.9510565162951644
2.569,-0.5877852522925211
2.57,-8.426312754897697e-14
2.571,0.5877852522925687
2.572,0.9510565162951824
2.573,0.9510565162951324
2.574,0.5877852522926218
2.575,-1.8643104456322832e-14
2.576,-0.587785252292468
2.577,-0.951056516295144
2.578,-0.951056516295171
2.579,-0.5877852522923546
2.58,1.2154933646162266e-13
2.581,0.5877852522925513
2.582,0.9510565162951056
2.583,0.9510565162951392
2.584,0.5877852522924553
2.585,2.9181069763096438e-15
2.586,-0.5877852522924506
2.587,-0.9510565162952076
2.588,-0.9510565162951072
2.589,-0.587785252292556
2.59,-1.273855504142419e-13
2.591,0.5877852522925339
2.592,0.9510565162951692
2.593,0.951056516295146
2.594,0.5877852522924727
2.595,-2.0289435703428998e-13
2.596,-0.5877852522924332
2.597,-0.9510565162951308
2.598,-0.9510565162951844
2.599,-0.5877852522923895
2.6,7.842691359635767e-14
2.601,0.5877852522925163
2.602,0.9510565162951624
2.603,0.951056516295082
2.604,0.5877852522924902
2.605,4.60405298415746e-14
2.606,-0.5877852522924156
2.607,-0.9510565162951944
2.608,-0.9510565162951208
2.609,-0.587785252292407
2.61,-1.7050797327950685e-13
2.611,0.5877852522924989
2.612,0.951056516295156
2.613,0.9510565162951592
2.614,0.5877852522925077
2.615,-1.59771934169025e-13
2.616,-0.5877852522925822
2.617,-0.9510565162951876
2.618,-0.9510565162951976
2.619,-0.5877852522924244
2.62,3.530449073109272e-14
2.621,0.5877852522924815
2.622,0.9510565162951492
2.623,0.9510565162950956
2.624,0.5877852522923411
2.625,8.916295270683956e-14
2.626,-0.5877852522923808
2.627,-0.9510565162951108
2.628,-0.951056516295134
2.629,-0.5877852522924417
2.63,1.3743279298460244e-14
2.631,0.5877852522922801
2.632,0.9510565162952128
2.633,0.9510565162951726
2.634,0.5877852522925424
2.635,1.1072416413947202e-13
2.636,-0.5877852522925473
2.637,-0.9510565162951744
2.638,-0.9510565162951408
2.639,-0.5877852522926431
2.64,-7.817932134172233e-15
2.641,0.5877852522924466
2.642,0.951056516295136
2.643,0.9510565162951792
2.644,0.587785252292376
2.645,-9.508829987112757e-14
2.646,-0.5877852522923458
2.647,-0.9510565162950974
2.648,-0.9510565162951474
2.649,-0.5877852522924767
2.65,-2.9379143566804714e-14
2.651,0.5877852522924291
2.652,0.9510565162951996
2.653,0.9510565162951156
2.654,0.5877852522925774
2.655,1.5384658700473696e-13
2.656,-0.5877852522925123
2.657,-0.951056516295161
2.658,-0.951056516295154
2.659,-0.5877852522924941
2.66,1.7643332044379491e-13
2.661,0.5877852522924116
2.662,0.9510565162951226
2.663,0.9510565162951924
2.664,0.5877852522924109
2.665,-5.1965877005862615e-14
2.666,-0.5877852522924949
2.667,-0.9510565162951544
2.668,-0.9510565162950904
2.669,-0.5877852522925116
2.67,-7.250156643206967e-14
2.671,0.5877852522923943
2.672,0.951056516295186
2.673,0.9510565162951288
2.674,0.5877852522924283
2.675,1.9696900987000194e-13
2.676,-0.5877852522924775
2.677,-0.9510565162951476
2.678,-0.9510565162951674
2.679,-0.587785252292529
2.68,1.3331089757852996e-13
2.681,0.5877852522925607
2.682,0.9510565162951794
2.683,0.9510565162952058
2.684,0.5877852522924457
2.685,-8.843454140597655e-15
2.686,-0.5877852522924601
2.687,-0.951056516295141
2.688,-0.9510565162951038
2.689,-0.5877852522923624
2.69,-1.156239892973346e-13
2.691,0.5877852522923595
2.692,0.9510565162951728
2.693,0.9510565162951422
2.694,0.5877852522924633
2.695,1.2717757292034822e-14
2.696,-0.5877852522926266
2.697,-0.9510565162951344
2.698,-0.9510565162951806
2.699,-0.587785252292564
2.7,9.018847471326497e-14
2.701,0.5877852522925259
2.702,0.951056516295166
2.703,0.9510565162951488
2.704,0.5877852522922967
2.705,3.42789687246673e-14
2.706,-0.5877852522924252
2.707,-0.9510565162951278
2.708,-0.951056516295117
2.709,-0.5877852522923974
2.71,6.86272632806325e-14
2.711,0.5877852522923245
2.712,0.9510565162951596
2.713,0.9510565162951556
2.714,0.5877852522924981
2.715,5.5840180157299784e-14
2.716,-0.5877852522925917
2.717,-0.9510565162951912
2.718,-0.9510565162951236
2.719,-0.5877852522925988
2.72,4.7066051848000014e-14
2.721,0.587785252292491
2.722,0.9510565162951528
2.723,0.9510565162951622
2.724,0.5877852522923316
2.725,-1.4997228385329985e-13
2.726,-0.5877852522923903
2.727,-0.9510565162951145
2.728,-0.9510565162951304
2.729,-0.5877852522924323
2.73,2.5504840415367542e-14
2.731,0.5877852522924736
2.732,0.9510565162952164
2.733,0.9510565162950986
2.734,0.587785252292533
2.735,9.896260302256472e-14
2.736,-0.5877852522925568
2.737,-0.951056516295178
2.738,-0.951056516295137
2.739,-0.5877852522924497
2.74,2.313173044259671e-13
2.741,0.5877852522924562
2.742,0.9510565162951397
2.743,0.9510565162951756
2.744,0.5877852522923664
2.745,-1.0684986098803487e-13
2.746,-0.5877852522925393
2.747,-0.951056516295101
2.748,-0.9510565162950734
2.749,-0.5877852522924671
2.75,-1.7617582449897413e-14
2.751,0.5877852522924386
2.752,0.9510565162951328
2.753,0.951056516295112
2.754,0.5877852522923839
2.755,1.4208502588782966e-13
2.756,-0.5877852522923379
2.757,-0.9510565162951646
2.758,-0.9510565162951504
2.759,-0.5877852522924846
2.76,-3.9178793882529895e-14
2.761,0.5877852522926051
2.762,0.9510565162951262
2.763,0.9510565162951888
2.764,0.5877852522925853
2.765,-6.372743812276992e-14
2.766,-0.5877852522925044
2.767,-0.951056516295158
2.768,-0.9510565162951572
2.769,-0.587785252292318
2.77,-6.074000531516237e-14
2.771,0.5877852522924037
2.772,0.9510565162951196
2.773,0.9510565162951252
2.774,0.5877852522924187
2.775,-4.2166226690137433e-14
2.776,-0.587785252292303
2.777,-0.9510565162951512
2.778,-0.9510565162951636
2.779,-0.5877852522925194
2.78,-8.230121674779486e-14
2.781,0.5877852522925703
2.782,0.9510565162951832
2.783,0.951056516295132
2.784,0.5877852522926201
2.785,-2.060501525750495e-14
2.786,-0.5877852522924696
2.787,-0.9510565162951446
2.788,-0.9510565162951704
2.789,-0.587785252292353
2.79,1.2351124726280476e-13
2.791,0.5877852522923689
2.792,0.951056516295106
2.793,0.9510565162951384
2.794,0.5877852522924537
2.795,9.561961751275248e-16
2.796,-0.587785252292452
2.797,-0.9510565162952084
2.798,-0.9510565162951772
2.799,-0.5877852522925544
2.8,-1.2542363961305977e-13
2.801,0.5877852522925353
2.802,0.9510565162951696
2.803,0.9510565162951452
2.804,0.5877852522924711
2.805,-2.048562678354721e-13
2.806,-0.5877852522924347
2.807,-0.9510565162951312
2.808,-0.9510565162951836
2.809,-0.5877852522923879
2.81,8.038882439753978e-14
2.811,0.5877852522925179
2.812,0.9510565162950928
2.813,0.951056516295152
2.814,0.5877852522924886
2.815,4.4078619040392477e-14
2.816,-0.5877852522924173
2.817,-0.9510565162951948
2.818,-0.95105651629512
2.819,-0.5877852522924053
2.82,-1.6854606247832473e-13
2.821,0.5877852522925006
2.822,0.9510565162951564
2.823,0.9510565162951586
2.824,0.587785252292506
2.825,-1.6173384497020713e-13
2.826,-0.5877852522925838
2.827,-0.951056516295118
2.828,-0.9510565162951968
2.829,-0.5877852522924227
2.83,3.7266401532274846e-14
2.831,0.5877852522924831
2.832,0.9510565162951498
2.833,0.951056516295095
2.834,0.5877852522923395
2.835,8.720104190565743e-14
2.836,-0.5877852522923824
2.837,-0.9510565162951816
2.838,-0.9510565162951334
2.839,-0.5877852522924403
2.84,1.570519009964236e-14
2.841,0.5877852522926496
2.842,0.9510565162951432
2.843,0.9510565162951718
2.844,0.587785252292541
2.845,-1.1861142210494217e-13
2.846,-0.5877852522925489
2.847,-0.951056516295175
2.848,-0.9510565162952104
2.849,-0.5877852522922737
2.85,-5.856021332990115e-15
2.851,0.5877852522924482
2.852,0.9510565162951364
2.853,0.9510565162951082
2.854,0.5877852522923744
2.855,-9.705021067230969e-14
2.856,-0.5877852522923475
2.857,-0.9510565162951682
2.858,-0.9510565162951468
2.859,-0.5877852522924751
2.86,-2.741723276562259e-14
2.861,0.5877852522926147
2.862,0.9510565162952
2.863,0.9510565162951852
2.864,0.5877852522925758
2.865,-7.54889992396772e-14
2.866,-0.587785252292514
2.867,-0.9510565162951616
2.868,-0.9510565162951534
2.869,-0.5877852522923086
2.87,1.7839523124497701e-13
2.871,0.5877852522924133
2.872,0.9510565162951232
2.873,0.9510565162951216
2.874,0.5877852522924093
2.875,-5.3927787807044734e-14
2.876,-0.5877852522924966
2.877,-0.9510565162950848
2.878,-0.95105651629516
2.879,-0.58778525229251
2.88,-7.053965563088756e-14
2.881,0.5877852522923959
2.882,0.9510565162951868
2.883,0.9510565162951282
2.884,0.5877852522924267
2.885,1.9500709906881981e-13
2.886,-0.5877852522924791
2.887,-0.9510565162951484
2.888,-0.9510565162951669
2.889,-0.5877852522925274
2.89,1.3527280837971206e-13
2.891,0.5877852522925623
2.892,0.9510565162951098
2.893,0.9510565162952052
2.894,0.5877852522924442
2.895,-1.0805364941779771e-14
2.896,-0.5877852522924616
2.897,-0.9510565162951417
2.898,-0.9510565162951032
2.899,-0.5877852522925449
2.9,-1.1366207849615251e-13
2.901,0.5877852522923609
2.902,0.9510565162951734
2.903,0.9510565162951417
2.904,0.5877852522924616
2.905,1.0755846490852703e-14
2.906,-0.5877852522926281
2.907,-0.951056516295135
2.908,-0.95105651629518
2.909,-0.5877852522925623
2.91,9.215038551444709e-14
2.911,0.5877852522925274
2.912,0.9510565162951669
2.913,0.9510565162952186
2.914,0.587785252292479
2.915,3.231705792348518e-14
2.916,-0.5877852522924267
2.917,-0.9510565162951282
2.918,-0.9510565162951164
2.919,-0.5877852522923958
2.92,7.058917408181462e-14
2.921,0.587785252292326
2.922,0.95105651629516
2.923,0.951056516295155
2.924,0.5877852522924965
2.925,5.3878269356117664e-14
2.926,-0.5877852522925933
2.927,-0.9510565162951918
2.928,-0.9510565162951934
2.929,-0.5877852522925971
2.93,4.902796264918213e-14
2.931,0.5877852522924926
2.932,0.9510565162951534
2.933,0.9510565162951616
2.934,0.5877852522923299
2.935,-1.5193419465448193e-13
2.936,-0.5877852522923919
2.937,-0.9510565162951148
2.938,-0.9510565162951298
2.939,-0.5877852522924307
2.94,2.7466751216549655e-14
2.941,0.5877852522924751
2.942,0.951056516295217
2.943,0.9510565162951682
2.944,0.5877852522925314
2.945,9.700069222138261e-14
2.946,-0.5877852522925584
2.947,-0.9510565162951784
2.948,-0.9510565162951364
2.949,-0.5877852522926321
2.95,2.3327921522714924e-13
2.951,0.5877852522924577
2.952,0.95105651629514
2.953,0.951056516295175
2.954,0.5877852522923649
2.955,-1.0881177178921697e-13
2.956,-0.587785252292541
2.957,-0.9510565162951016
2.958,-0.9510565162951432
2.959,-0.5877852522924656
2.96,-1.5655671648715294e-14
2.961,0.5877852522924403
2.962,0.9510565162952036
2.963,0.9510565162951112
2.964,0.5877852522925663
2.965,1.4012311508664756e-13
2.966,-0.5877852522925235
2.967,-0.9510565162951652
2.968,-0.9510565162951498
2.969,-0.587785252292483
2.97,1.9015679236188432e-13
2.971,0.5877852522926068
2.972,0.9510565162951268
2.973,0.9510565162951882
2.974,0.5877852522923998
2.975,-6.568934892395202e-14
2.976,-0.5877852522925061
2.977,-0.9510565162951586
2.978,-0.951056516295086
2.979,-0.5877852522925004
2.98,-5.877809451398026e-14
2.981,0.5877852522924054
2.982,0.9510565162951904
2.983,0.9510565162951248
2.984,0.5877852522924173
2.985,-4.4128137491319546e-14
2.986,-0.5877852522926725
2.987,-0.951056516295152
2.988,-0.9510565162951632
2.989,-0.5877852522925179
2.99,1.4703436949661934e-13
2.991,0.5877852522925718
2.992,0.9510565162951836
2.993,0.9510565162952016
2.994,0.5877852522924347
2.995,-2.256692605868707e-14
2.996,-0.5877852522924711
2.997,-0.9510565162951452
2.998,-0.9510565162950996
2.999,-0.5877852522923515
3.0,-1.0190051737924521e-13
3.001,0.5877852522923704
3.002,0.9510565162951068
3.003,0.951056516295138
3.004,0.587785252292452
3.005,-1.0057146260545937e-15
3.006,-0.5877852522924537
3.007,-0.9510565162952088
3.008,-0.9510565162951764
3.009,-0.5877852522925527
3.01,-1.234617288118777e-13
3.011,0.587785252292537
3.012,0.9510565162951704
3.013,0.9510565162951446
3.014,0.5877852522926534
3.015,2.055549680657788e-14
3.016,-0.5877852522924363
3.017,-0.951056516295132
3.018,-0.9510565162951832
3.019,-0.5877852522923863
3.02,8.235073519872192e-14
3.021,0.5877852522925195
3.022,0.9510565162950936
3.023,0.9510565162951512
3.024,0.5877852522924869
3.025,4.2116708239210364e-14
3.026,-0.5877852522924188
3.027,-0.9510565162951956
